itemid,vm.memory.size[total]_clock,num,value_min,vm.memory.size[total]_avg,value_max
41149,"02/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"03/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"04/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"05/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"06/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"07/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"08/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"09/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"10/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"11/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"12/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"13/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"14/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"15/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"16/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"17/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"18/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"19/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,02:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,03:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,04:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,05:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,06:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,07:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,08:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,09:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,10:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,11:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,12:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,13:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,14:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,15:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,16:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,17:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,18:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,19:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,20:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,21:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,22:00",1,202834599936,202834599936,202834599936
41149,"20/07/2022,23:00",1,202834599936,202834599936,202834599936
41149,"21/07/2022,00:00",1,202834599936,202834599936,202834599936
41149,"21/07/2022,01:00",1,202834599936,202834599936,202834599936
41149,"21/07/2022,02:00",1,202834599936,202834599936,202834599936
