"system.cpu.load[percpu,avg1]_avg","icmppingsec[,{$PINGS},,,]_avg","icmpping[,{$PING},,,]_avg",vm.memory.size[total]_avg,vm.memory.size[available]_avg,"vfs.fs.size[,free]_avg"
0.1241219548647436,0.11441647597254,0.0,0.0,0.8739260384324004,0.7302764119904168
0.1082050515617994,0.181518373939965,0.0,0.0,0.8728866330130414,0.7266636938741158
0.0672545209983559,0.1609907120743033,0.0,0.0,0.8763453614419983,0.723245388533087
0.0818263338813331,0.1920177682056804,0.0,0.0,0.8571068541352118,0.6966693326974109
0.0923628755044089,0.1351460492663884,0.0,0.0,0.8505546307792178,0.6831427204347165
0.1068599611418322,0.1675191815856777,0.0,0.0,0.8579372997918329,0.680629562964441
0.0472276191899566,0.1156952483510566,0.0,0.0,0.8612777995415044,0.6765493922284804
0.0385592587057241,0.2149683672095841,0.0,0.0,0.8722423882000736,0.6811923640400437
0.0354954416380212,0.1360209987885314,0.0,0.0,0.8835497083774346,0.6795133723048821
0.0258556269615901,0.1470588235294117,0.0,0.0,0.8905546793178452,0.6753226241630728
0.0299656254670452,0.1406649616368286,0.0,0.0,0.8905774483425497,0.6742268555253759
0.0386339859512778,0.1465876968636424,0.0,0.0,0.8911045714824852,0.6768643878299372
0.0615005230907188,0.1433571140126531,0.0,0.0,0.8799695635677529,0.7388491991148385
0.1729188462113285,0.1772782339480414,0.0,0.0,0.8552267417402108,0.738611109710746
0.1646241219548647,0.1903351729707901,0.0,0.0,0.8557185993631531,0.7365027529599502
0.1616350321327155,0.1368286445012788,0.0,0.0,0.8557824214635812,0.7333911434425318
0.1522941264384994,0.1502894063804011,0.0,0.0,0.8516556266299231,0.7368302363004204
0.2061724704827379,0.1772109301386458,0.0,0.0,0.8429935464554699,0.730189073962265
0.1638768494993274,0.1684614349172163,0.0,0.0,0.8427761324937095,0.7241280432447184
0.1610372141682857,0.1696055996769417,0.0,0.0,0.849862991286086,0.7206764626480435
0.1723210282468987,0.1202719073899582,0.0,0.0,0.8574943797986476,0.7099443627064375
0.1635032132715587,0.1203392111993538,0.0,0.0,0.847654116255695,0.7001385788760217
0.1687341204603197,0.1590389016018306,0.0,0.0,0.8167812824341554,0.6959530390352029
0.2936033477806007,0.1391169740207296,0.0,0.0,0.7827673969537703,0.6941794298338664
0.382827678971753,0.2124108224525508,0.0,0.0,0.7880766394337217,0.6910438956360849
0.3182633388133313,0.1764032844258985,0.0,0.0,0.7802229901276474,0.6713283599337956
0.3016738903004035,0.137299771167048,0.0,0.0,0.8061927801483304,0.658605379361461
0.1755342998057091,0.1325212006999596,0.0,0.0,0.8050595946646282,0.6589016738123519
0.1700792108802869,0.1546641539911158,0.0,0.0,0.8123856717071665,0.6622679875181348
0.1675384845314601,0.1460492663884776,0.0,0.0,0.8135154479344466,0.6597427382616843
0.1481841279330443,0.1615964463588639,0.0,0.0,0.8253282781788567,0.6421137362249283
0.1594679420116574,0.1587696863642482,0.0,0.0,0.82047947845306,0.6306331029338708
0.1608130324316245,0.1585004711266657,0.0,0.0,0.8264293836088479,0.63612962693378
0.1647735764459721,0.1403284425898505,0.0,0.0,0.8242802762905255,0.6322871496490734
0.1680615752503362,0.1232332750033651,0.0,0.0,0.8275632002981741,0.6286775534672415
0.1605888506949633,0.2217660519585408,0.0,0.0,0.8276003826727052,0.5989992539184641
0.1614108503960543,0.1252523892852335,0.0,0.0,0.8217084405280066,0.682106573136025
0.1439994021820355,0.1307713016556737,0.0,0.0,0.8147816268832,0.6706307674221534
0.1579733971005828,0.1574909139857316,0.0,0.0,0.8200951011989659,0.6671864814925357
0.1631295770437901,0.1333288464127069,0.0,0.0,0.8231783158617703,0.659849813009032
0.1608877596771782,0.1537219006595773,0.0,0.0,0.8269200512780643,0.6554116401168812
0.169481392915857,0.1344730111724323,0.0,0.0,0.8320001666138686,0.6493256491503416
0.1593932147661036,0.1242428321442993,0.0,0.0,0.826033261521655,0.6435628317312876
0.1530413988940367,0.1738457396688652,0.0,0.0,0.8232958048413133,0.6397797625802468
0.1487819458974741,0.1550006730380939,0.0,0.0,0.8282442385436402,0.6373667811431005
0.1568524884172769,0.2428994481087629,0.0,0.0,0.8260984633444339,0.6337436768828866
0.1659692123748318,0.1428186835374882,0.0,0.0,0.82709699625538,0.6322195787979581
0.2764908085487968,0.1366267330730919,0.0,0.0,0.8302977291972435,0.6188665765650967
0.2721566283066805,0.1465203930542468,0.0,0.0,0.827035138827672,0.5997810472945275
0.1579733971005828,0.1564813568447974,0.0,0.0,0.8201914370582877,0.593675304379758
0.1551337617695411,0.1838740072688114,0.0,0.0,0.8129452175197684,0.5893785170592309
0.1760573905245852,0.1249158702382555,0.0,0.0,0.8218377737238831,0.568119131324238
0.1499775818263338,0.1795665634674922,0.0,0.0,0.805355076553947,0.546959556127149
0.1639515767448811,0.1607888006461166,0.0,0.0,0.8224071830738817,0.5484514145250614
0.1615603048871618,0.1515008749495221,0.0,0.0,0.8228334714997116,0.5427823160639491
0.1654461216559557,0.1733746130030959,0.0,0.0,0.8031092722642887,0.538720480983784
0.2545957256015542,0.1873738053573832,0.0,0.0,0.8082811319584762,0.5370425248172523
0.1871917501120908,0.1316462511778167,0.0,0.0,0.8098615876900557,0.5352501992365433
0.1603646689583021,0.1844124377439763,0.0,0.0,0.8210986175823087,0.5300250246673386
0.1528172171573755,0.170413245389689,0.0,0.0,0.8227791780269338,0.532643855821334
0.1664175758481542,0.1823933234621079,0.0,0.0,0.8292698364077968,0.5652406922599766
0.1652966671648482,0.1534526854219948,0.0,0.0,0.8278906372208927,0.5601950670111364
0.1599910327305335,0.1439628482972136,0.0,0.0,0.8293630415595681,0.541534760481909
0.1552832162606486,0.1461165701978731,0.0,0.0,0.8241122765956339,0.5421741327177187
0.1575997608728142,0.131578947368421,0.0,0.0,0.82970883044669,0.5329068750165789
0.1530413988940367,0.1344730111724323,0.0,0.0,0.8269336173157278,0.5299740838297566
0.1590943057838887,0.116839413110782,0.0,0.0,0.8329666102019664,0.5277170468402801
0.165371394410402,0.1343384035536411,0.0,0.0,0.8281965398131741,0.4989411387223299
0.1631295770437901,0.1282137568986404,0.0,0.0,0.8350599254541298,0.4551207488975706
0.1654461216559557,0.1321846816529815,0.0,0.0,0.8194016142990013,0.4480211190204954
0.1505006725452099,0.1854219948849104,0.0,0.0,0.8251007375944617,0.4429123697739214
0.287998804364071,0.1574909139857316,0.0,0.0,0.8270546899697226,0.4367265834980571
0.2720819010611268,0.1515008749495221,0.0,0.0,0.8304662660047144,0.4362930457500624
0.1506501270363174,0.1275407188046843,0.0,0.0,0.831967838079462,0.4281880919691048
0.1637273950082199,0.160183066361556,0.0,0.0,0.8260979926079186,0.423925615473081
0.1660439396203855,0.1932292367748014,0.0,0.0,0.8237844476562419,0.4174414483802593
0.167837393513675,0.1342710997442455,0.0,0.0,0.8289016126144486,0.4158487286467789
0.1552084890150948,0.154125723515951,0.0,0.0,0.8280963903369791,0.4107171207463125
0.2924824390972947,0.1770763225198546,0.0,0.0,0.7869160795658858,0.4009154944194506
0.3886564041249439,0.1917485529680979,0.0,0.0,0.7098964456250079,0.4015995636234493
0.2182035570168883,0.1727015749091398,0.0,0.0,0.6758709804152014,0.3940653756587835
0.1709012105813779,0.133665365459685,0.0,0.0,0.6795612605910835,0.3923520578703119
0.1655955761470631,0.164692421591062,0.0,0.0,0.6826178169671089,0.3847357401784848
0.1682857569869974,0.1636155606407323,0.0,0.0,0.7467268936305638,0.3838655732056395
0.152966671648483,0.1601157625521604,0.0,0.0,0.7453665557358391,0.4183777851408194
0.1521446719473919,0.1206757302463319,0.0,0.0,0.7419682393596203,0.4168031117130795
0.1564788521895082,0.1501547987616099,0.0,0.0,0.7415453818031272,0.4023876160979398
0.1479599461963831,0.1574909139857316,0.0,0.0,0.7473848680475523,0.6514849467387194
0.1664923030937079,0.1792300444205142,0.0,0.0,0.7453661984445181,0.8793925640904945
0.161784486623823,0.1496836720958406,0.0,0.0,0.7434591885737876,0.8746269078581008
0.1706770288447167,0.1372324673576524,0.0,0.0,0.733860532525408,0.8694838630162849
0.1550590345239874,0.1840759186969982,0.0,0.0,0.7458745127872406,0.8629300234772472
0.1652966671648482,0.1375016825952348,0.0,0.0,0.7366985637510042,0.8564136319264435
0.1921984755641906,0.2099205815049131,0.0,0.0,0.7340945712948361,0.8522395137979402
0.1692572111791959,0.1334634540314981,0.0,0.0,0.7373770431042437,0.8474416331073371
0.1640263039904348,0.1326558083187508,0.0,0.0,0.7351144518196275,0.8448872508697605
0.3107906142579584,0.1883833624983173,0.0,0.0,0.7400298594058596,0.8365452737111809
0.2449559109251232,0.1375689864046305,0.0,0.0,0.7400683860087285,0.8360212912293719
0.1717979375280226,0.1271368959483106,0.0,0.0,0.7322687755454556,0.8308865613942089
0.1576744881183679,0.157423610176336,0.0,0.0,0.7413003412010599,0.8261458501817742
0.1651472126737408,0.1452416206757302,0.0,0.0,0.7346204721068894,0.8198145056021531
0.1868928411298759,0.1347422264100148,0.0,0.0,0.7374509880518287,0.8151413804698677
0.1783739351367508,0.1402611387804549,0.0,0.0,0.7331003721123885,0.8095138570422478
0.1746375728590644,0.1696055996769417,0.0,0.0,0.7352920897440629,0.8065425975278231
0.1725452099835599,0.1489433301924889,0.0,0.0,0.7326186620241584,0.8000968987628312
0.1561052159617396,0.1235024902409476,0.0,0.0,0.7379440062611575,0.7958999067516288
0.173068300702436,0.1673845739668865,0.0,0.0,0.7294178287495385,0.7884623921613638
0.1572261246450455,0.1187912235832548,0.0,0.0,0.7341565722585224,0.7899147618916231
0.1506501270363174,0.2333423071745861,0.0,0.0,0.7205276464844552,0.9181627142945672
0.1623075773426991,0.1680576120608426,0.0,0.0,0.7276577055820597,0.9126752667491472
0.1720968465102376,0.1249158702382555,0.0,0.0,0.7254400473434965,0.9035390084754908
0.1665670303392616,0.1534526854219948,0.0,0.0,0.7319077599756447,0.9001446125860184
0.1590943057838887,0.1453762282945214,0.0,0.0,0.7245415512322113,0.8864027848021578
0.1565535794350619,0.1691344730111724,0.0,0.0,0.7340704255998138,0.8812389524437094
0.1578239426094753,0.1308386054650693,0.0,0.0,0.7279407207307589,0.8773779872137766
0.158197578837244,0.1477318616233678,0.0,0.0,0.729596156546453,0.8751103356462409
0.1620086683604841,0.1467223044824336,0.0,0.0,0.7279525022108602,0.8725070989369215
0.1711253923180391,0.1468569121012249,0.0,0.0,0.721453569180941,0.8692509819131828
0.1645493947093109,0.1494144568582581,0.0,0.0,0.7237470521480784,0.8593963283822177
0.2862053504707816,0.1698748149145241,0.0,0.0,0.7085077170417933,0.8552170171819853
0.2808997160364668,0.1272715035671019,0.0,0.0,0.707396695602047,0.8488232948232053
0.2569869974592735,0.2495625252389285,0.0,0.0,0.7107300361867845,0.8458260394911576
0.1622328500971454,0.1407322654462242,0.0,0.0,0.7068058954349816,0.8377502034625195
0.1641757584815423,0.1969309462915601,0.0,0.0,0.7222875795441945,0.8180086719428346
0.1709759378269316,0.1503567101897967,0.0,0.0,0.6943549227930934,0.8157880169148939
0.1914512031086533,0.1384439359267734,0.0,0.0,0.698600794703367,0.8302056141249068
0.1620086683604841,0.1543949387535334,0.0,0.0,0.7126122861126072,0.8293967741337838
0.1561052159617396,0.2149683672095841,0.0,0.0,0.7236962574580219,0.8248879084558212
0.1558063069795247,0.2051420110378247,0.0,0.0,0.7593934875605037,0.8235582231463923
0.1663428486026004,0.1547314578005115,0.0,0.0,0.7576238758939555,0.8090387442609881
0.1555073979973097,0.1989500605734284,0.0,0.0,0.7609241795561408,0.8027936869118548
0.1709759378269316,0.1358863911697402,0.0,0.0,0.7597894183191436,0.7998796121046325
0.1658197578837243,0.1734419168124915,0.0,0.0,0.7569031082055337,0.8476794788482493
0.1555073979973097,0.1766051958540853,0.0,0.0,0.750538700196002,0.8456877758542305
0.1502764908085487,0.1883160586889217,0.0,0.0,0.7457434423290084,0.842878689428062
0.1585712150650126,0.1444339749629828,0.0,0.0,0.7446175923725276,0.840800470769409
0.1665670303392616,0.1469915197200161,0.0,0.0,0.750658328243687,0.8383344773574208
0.158197578837244,0.14631848162606,0.0,0.0,0.7494076121145403,0.8360618459232683
0.1723210282468987,0.174922600619195,0.0,0.0,0.7465531948632891,0.833288075432165
0.1613361231505006,0.134876834028806,0.0,0.0,0.7448452425362084,0.8249887393335484
0.1558063069795247,0.3042132184681653,0.0,0.0,0.749832881930034,0.8109880498579969
0.1507995815274249,0.1523085206622695,0.0,0.0,0.7349213495382649,0.8093963809221805
0.1543864893140038,0.3584600888410284,0.0,0.0,0.7496227812043508,0.8076872358660694
0.1629053953071289,0.286579620406515,0.0,0.0,0.8570387924445451,0.8025150732719339
0.1596173965027648,0.3338941984116301,0.0,0.0,0.852301069083218,0.8008100857193767
0.5365416230757734,0.3412303136357518,0.0,0.0,0.8529611162374997,0.7988119104215912
0.1739650276490807,0.2410822452550814,0.0,0.0,0.851629962288533,0.7957179664861087
0.2531011806904797,0.1420110378247409,0.0,0.0,0.7669193881617404,0.7937530664441965
0.2001942908384396,0.1661058015883699,0.0,0.0,0.5982126546430959,0.7897151560443945
0.2230608279778806,0.1392515816395207,0.0,0.0,0.5979555064455575,0.7871722107481673
0.3231206097743236,0.1605868892179297,0.0,0.0,0.5756482502981517,0.7842810098236441
0.2134210133014496,0.2198142414860681,0.0,0.0,0.5787903452548888,0.7522552133225417
0.2579584516514721,0.1646251177816664,0.0,0.0,0.5922633575653049,0.7198832323306306
0.2385293678075026,0.1479337730515547,0.0,0.0,0.6327566326427676,0.7464343279173136
0.1591690330294425,0.1379055054516085,0.0,0.0,0.6499108502143691,0.764326349149087
0.1522193991929457,0.2130165567371113,0.0,0.0,0.6833681068117521,0.7653004841631628
0.1538633985951277,0.1566832682729842,0.0,0.0,0.7191423850332501,0.7634248866838789
0.1673143027947989,0.1858258177412842,0.0,0.0,0.7206240329849161,0.7589098837393067
0.1635032132715587,0.1399919235428725,0.0,0.0,0.7304760043748497,0.7438674883983367
0.1705275743536092,0.1406649616368286,0.0,0.0,0.7153333415749528,0.7498162512968065
0.1571513973994918,0.1226275407188046,0.0,0.0,0.7251423106348609,0.7451389534321606
0.1495292183530114,0.1977385920043074,0.0,0.0,0.7217842147171765,0.7376005927351343
0.1471379464952921,0.1329923273657289,0.0,0.0,0.7237850253608591,0.7263502516254903
0.1658197578837243,0.1629425225467761,0.0,0.0,0.7238248863351302,0.7267811699941831
0.1726199372291137,0.164355902544084,0.0,0.0,0.731479863377148,0.7243827474330828
0.1571513973994918,0.143895544487818,0.0,0.0,0.7096522075493461,0.7197699137136624
0.1614108503960543,0.1413379997307847,0.0,0.0,0.7163032777738831,0.7158213972502381
0.1662681213570467,0.182191412033921,0.0,0.0,0.7171983476504,0.7016845152752467
0.1768793902256762,0.1833355767936465,0.0,0.0,0.7039089846162898,0.698687259943199
0.2436108205051562,0.134876834028806,0.0,0.0,0.7212426875191595,0.6965113171124813
0.29158571215065,0.1220891102436397,0.0,0.0,0.7330568080048363,0.6931086062161285
0.1638768494993274,0.1175124512047381,0.0,0.0,0.729892549004143,0.6921053686783125
0.1790464803467343,0.1299636559429263,0.0,0.0,0.7374302207311769,0.690248578952378
0.1691824839336421,0.1315116435590254,0.0,0.0,0.7301455810718263,0.6861337318971437
0.0893737856822597,0.147193431148203,0.0,0.0,0.7685218335418542,0.678305320618847
0.0765954266925721,0.1635482568313366,0.0,0.0,0.7453328466652065,0.6699498201528513
0.0780152443580929,0.1860950329788666,0.0,0.0,0.7952123351161609,0.6647890945000654
0.0720370647137946,0.1897967424956252,0.0,0.0,0.7938968862956075,0.6548762206934953
0.0724107009415633,0.1300309597523219,0.0,0.0,0.823820173103293,0.6597936790992662
0.0746525183081751,0.2143626329250236,0.0,0.0,0.8237801247342005,0.6604767127348623
0.075773426991481,0.1375016825952348,0.0,0.0,0.8226987199280504,0.6865992047532927
0.0668061575250336,0.1425494682999057,0.0,0.0,0.8193668827747314,0.6837186640939308
0.0691227021371992,0.1424148606811145,0.0,0.0,0.8203783582269262,0.6762614127844699
0.0707667015393812,0.1408668730650155,0.0,0.0,0.8057264788474205,0.6654055928531761
0.0781646988492004,0.1480010768609503,0.0,0.0,0.8147888173371234,0.663679802554725
0.0906441488566731,0.1560775339884237,0.0,0.0,0.8184792101669318,0.663447972249287
0.0748019727992826,0.1501547987616099,0.0,0.0,0.8208655338505015,0.6611353952791887
0.0772679719025556,0.168326827298425,0.0,0.0,0.8144670352436143,0.6583600257483795
0.0698699745927365,0.1899986539238121,0.0,0.0,0.824839198584105,0.6512136125370489
0.2017635629950679,0.1428859873468838,0.0,0.0,0.7206147003429948,0.6349330121893217
0.2408459124196681,0.1227621483375959,0.0,0.0,0.4342100519123728,0.6323474562909723
0.1454939470931101,0.1504240139991923,0.0,0.0,0.4416487857298521,0.6334733630205847
0.1587206695561201,0.1461838740072688,0.0,0.0,0.4449402614207158,0.6307734529368645
0.1475115827230608,0.1867007672634271,0.0,0.0,0.4502599060653558,0.6238110511280865
0.3912718577193244,0.2449858662000269,0.0,0.0,0.4394793910965302,0.6108323155699509
0.154610671050665,0.1855566025037017,0.0,0.0,0.4864025744725155,0.6144044789925829
0.1451203108653415,0.3047516489433302,0.0,0.0,0.5127010530659231,0.6160637340083213
0.1799432072933791,0.3103378651231659,0.0,0.0,0.4955067176519168,0.6060936907235828
0.1370497683455387,0.1414053035401803,0.0,0.0,0.4962171628676208,0.602872904863716
0.121805410252578,0.1474626463857854,0.0,0.0,0.5163547496987417,0.60078740676704
0.1221043192347929,0.1416072149683672,0.0,0.0,0.5599013246783151,0.5953532757753237
0.125392318039157,0.1564140530354018,0.0,0.0,0.5617981330046549,0.5800717554618586
0.1153041398894036,0.1327231121281464,0.0,0.0,0.5691796687635338,0.5774518887392333
0.156254670452847,0.1404630502086418,0.0,0.0,0.5671222456446345,0.5893826745625574
0.163428486026005,0.1242428321442993,0.0,0.0,0.5559257724319056,0.6498060311485006
0.1432521297264982,0.1389823664019383,0.0,0.0,0.5444719477562454,0.6481175974643065
0.1297264982812733,0.1363575178355094,0.0,0.0,0.5327551554927439,0.6355962938764605
0.1309968614556867,0.1331269349845201,0.0,0.0,0.5413092892190099,0.6396227825639471
0.127335226423554,0.1428859873468838,0.0,0.0,0.5408770218606815,0.6329254863162532
0.1265132267224629,0.184277830125185,0.0,0.0,0.5511013539954652,0.6260566511759862
0.1735913914213122,0.1825279310808992,0.0,0.0,0.5244846529284595,0.6231283829874883
0.1336870422956209,0.1306366940368825,0.0,0.0,0.5260044374105788,0.6185432507279529
0.1419817665520848,0.13972270830529,0.0,0.0,0.5339950157216407,0.6180847679599992
0.1777013899267672,0.1644232063534796,0.0,0.0,0.5175439185997635,0.5973659947201213
0.1282319533701987,0.1302328711805088,0.0,0.0,0.5101216585256261,0.5782201740366872
0.1309968614556867,0.148741418764302,0.0,0.0,0.5296573994077687,0.5749172736786932
0.2065461067105066,0.1897294386862296,0.0,0.0,0.495075328465195,0.5725250797581793
0.2084890150949035,0.1434917216314443,0.0,0.0,0.468828678635814,0.5718742705807927
0.3917202211926467,0.1254543007134203,0.0,0.0,0.4552107258018076,0.565746689351954
0.3013002540726348,0.1137434378785839,0.0,0.0,0.5048215850760234,0.5587167166918334
0.1481841279330443,0.1352806568851797,0.0,0.0,0.5057461776965608,0.5566343405298539
0.166193394111493,0.1383093283079822,0.0,0.0,0.4963360470557554,0.5528729574036788
0.1303990434912569,0.167115358729304,0.0,0.0,0.4823543947620075,0.5249599520493575
0.151023763264086,0.1956521739130434,0.0,0.0,0.5159930303527462,0.5079765508892251
0.1426543117620684,0.128281060708036,0.0,0.0,0.526838406107931,0.5012678329289884
0.2071439246749364,0.1561448377978193,0.0,0.0,0.5083035795136832,0.4979108545694544
0.2059482887460768,0.1567505720823798,0.0,0.0,0.4721246146128084,0.4969616798043716
0.232625915408758,0.135213353075784,0.0,0.0,0.4728006477729631,0.4943397267154523
0.2158870124047227,0.1120608426436936,0.0,0.0,0.4741572989475615,0.4975697108611712
0.1567777611717232,0.1187912235832548,0.0,0.0,0.4654950679574665,0.4948501858898453
0.1358541324166791,0.1934311482029883,0.0,0.0,0.4729165548273222,0.4915940688661067
0.1584217605739052,0.1786916139453492,0.0,0.0,0.4841032607434263,0.4888276234999011
0.1542370348228964,0.1809126396554044,0.0,0.0,0.4835588304969072,0.4838207559287184
0.168958302196981,0.1207430340557275,0.0,0.0,0.5465873112785828,0.4670047513866393
0.1676879390225676,0.1523758244716651,0.0,0.0,0.5384734224951633,0.4654775313670143
0.1499775818263338,0.1160990712074303,0.0,0.0,0.5453484264568009,0.462772412982531
0.1312957704379016,0.1345403149818279,0.0,0.0,0.5598803829848489,0.4396552171815528
0.1427290390076221,0.1346076187912235,0.0,0.0,0.5603404429688597,0.3842200879321353
0.1520699447018382,0.1200699959617714,0.0,0.0,0.5599620354007346,0.3814453123304702
0.2010910177850843,0.2392650424013999,0.0,0.0,0.5324240947896,0.377434418087887
0.267075175609027,0.1699421187239197,0.0,0.0,0.467308918185628,0.3731989729778888
0.1532655806306979,0.1371651635482568,0.0,0.0,0.4852132604755879,0.3642778997675577
0.3314900612763413,0.2200834567236505,0.0,0.0,0.4946378013689712,0.3576669059793858
